p_x,p_y,p_z,dp_x,dp_y,dp_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z
1.67963,2.96818,-0.99936,-0.9476,0.506957,-0.000934505,-0.968109,0.0251116,0.0328098,0.2471,0.0506262,-0.0216252,0.66373
1.67963,2.96818,-0.99936,-0.9476,0.506957,-0.000934505,-0.968519,0.0250558,0.0328507,0.245488,0.0516685,-0.0201208,0.663723
1.66988,2.97275,-0.999369,-0.951746,0.500915,-0.000921908,-0.968926,0.0249996,0.0328904,0.243875,0.0498449,-0.0217478,0.663717
1.66988,2.97275,-0.999369,-0.951746,0.500915,-0.000921908,-0.969331,0.0249413,0.0329292,0.242262,0.0528737,-0.0191256,0.66371
1.66009,2.97725,-0.999377,-0.956452,0.495175,-0.000912133,-0.969733,0.0248805,0.0329678,0.240647,0.0516844,-0.0210691,0.663703
1.66009,2.97725,-0.999377,-0.956452,0.495175,-0.000912133,-0.970133,0.024816,0.0330067,0.239032,0.0556133,-0.0188371,0.663697
1.65027,2.98168,-0.999385,-0.959675,0.488698,-0.00090194,-0.97053,0.0247508,0.0330486,0.237416,0.0538438,-0.0221246,0.663692
1.65027,2.98168,-0.999385,-0.959675,0.488698,-0.00090194,-0.970924,0.0246862,0.0330928,0.2358,0.0556428,-0.0208633,0.663686
1.64042,2.98605,-0.999393,-0.961504,0.481468,-0.000889176,-0.971316,0.0246225,0.0331383,0.234183,0.0534284,-0.0235091,0.66368
1.64042,2.98605,-0.999393,-0.961504,0.481468,-0.000889176,-0.971704,0.024559,0.0331818,0.232565,0.0543885,-0.0205472,0.663674
1.63054,2.99035,-0.999401,-0.964978,0.475067,-0.000873197,-0.97209,0.0245,0.0332251,0.230947,0.050754,-0.0231421,0.663669
1.63054,2.99035,-0.999401,-0.964978,0.475067,-0.000873197,-0.972474,0.0244411,0.0332662,0.229328,0.0528419,-0.0200944,0.663663
1.62063,2.99458,-0.999408,-0.968636,0.468777,-0.000862722,-0.972854,0.0243814,0.0333056,0.227709,0.0509069,-0.0217475,0.663656
1.62063,2.99458,-0.999408,-0.968636,0.468777,-0.000862722,-0.973232,0.0243241,0.0333462,0.226089,0.0521957,-0.0203619,0.66365
1.61069,2.99875,-0.999416,-0.970733,0.461743,-0.000845203,-0.973607,0.0242653,0.0333861,0.224468,0.0508903,-0.0220333,0.663644
1.61069,2.99875,-0.999416,-0.970733,0.461743,-0.000845203,-0.973979,0.0242089,0.0334268,0.222847,0.0512998,-0.0205635,0.663638
1.60073,3.00285,-0.999423,-0.973776,0.455156,-0.000831581,-0.974349,0.0241537,0.0334659,0.221225,0.0489709,-0.0221213,0.663632
1.60073,3.00285,-0.999423,-0.973776,0.455156,-0.000831581,-0.974716,0.0241017,0.0335054,0.219603,0.0497268,-0.0204533,0.663626
1.59074,3.00688,-0.99943,-0.977452,0.44883,-0.000818466,-0.97508,0.0240493,0.0335433,0.21798,0.0479234,-0.0219869,0.66362
1.59074,3.00688,-0.99943,-0.977452,0.44883,-0.000818466,-0.975442,0.0239984,0.033582,0.216357,0.0496547,-0.0203504,0.663613
1.58072,3.01085,-0.999438,-0.980807,0.442399,-0.000810299,-0.9758,0.0239446,0.0336198,0.214733,0.0487946,-0.0218416,0.663607
1.58072,3.01085,-0.999438,-0.980807,0.442399,-0.000810299,-0.976156,0.0238906,0.0336586,0.213108,0.050897,-0.0202506,0.6636
1.57067,3.01474,-0.999445,-0.98376,0.435759,-0.000794569,-0.97651,0.0238335,0.0336968,0.211483,0.0500895,-0.021865,0.663594
1.57067,3.01474,-0.999445,-0.98376,0.435759,-0.000794569,-0.976861,0.0237767,0.0337361,0.209857,0.0518547,-0.0203085,0.663587
1.5606,3.01857,-0.999452,-0.987002,0.429278,-0.000784666,-0.977209,0.0237177,0.0337747,0.20823,0.0506562,-0.0219447,0.663582
1.5606,3.01857,-0.999452,-0.987002,0.429278,-0.000784666,-0.977554,0.0236595,0.0338144,0.206603,0.0524245,-0.0204428,0.663576
1.5505,3.02234,-0.999458,-0.990487,0.422862,-0.000764928,-0.977897,0.0236017,0.0338553,0.204976,0.0504236,-0.022979,0.663571
1.5505,3.02234,-0.999458,-0.990487,0.422862,-0.000764928,-0.978237,0.0235403,0.0338948,0.203348,0.0539405,-0.0200591,0.663564
1.54037,3.02603,-0.999465,-0.993566,0.416295,-0.000757964,-0.978574,0.0234785,0.0339357,0.201719,0.0519677,-0.0228485,0.663559
1.54037,3.02603,-0.999465,-0.993566,0.416295,-0.000757964,-0.978908,0.0234169,0.0339778,0.200089,0.0540261,-0.0211425,0.663552
1.53022,3.02966,-0.999471,-0.996418,0.40963,-0.00074491,-0.97924,0.0233549,0.0340206,0.198459,0.0521933,-0.0234775,0.663547
1.53022,3.02966,-0.999471,-0.996418,0.40963,-0.00074491,-0.979569,0.0232898,0.0340615,0.196829,0.0552282,-0.0203803,0.66354
1.52005,3.03321,-0.999478,-0.998016,0.402426,-0.000726813,-0.979896,0.0232252,0.0341031,0.195198,0.0529276,-0.0230036,0.663534
1.52005,3.03321,-0.999478,-0.998016,0.402426,-0.000726813,-0.980219,0.0231605,0.0341427,0.193566,0.054296,-0.0199892,0.663528
1.50985,3.0367,-0.999484,-1.00173,0.396083,-0.000711697,-0.98054,0.0230996,0.0341825,0.191934,0.0508324,-0.0226886,0.663522
1.50985,3.0367,-0.999484,-1.00173,0.396083,-0.000711697,-0.980859,0.023037,0.0342205,0.190302,0.0539695,-0.0196619,0.663516
1.49963,3.04012,-0.99949,-1.00365,0.389039,-0.000704391,-0.981174,0.022975,0.0342596,0.188669,0.051661,-0.022464,0.663511
1.49963,3.04012,-0.99949,-1.00365,0.389039,-0.000704391,-0.981487,0.0229148,0.0342996,0.187035,0.0526201,-0.020714,0.663505
1.48939,3.04347,-0.999496,-1.00645,0.382348,-0.000692314,-0.981797,0.0228543,0.0343376,0.185401,0.0507206,-0.0221217,0.663501
1.48939,3.04347,-0.999496,-1.00645,0.382348,-0.000692314,-0.982104,0.0227928,0.0343741,0.183767,0.0530305,-0.0193712,0.663495
1.47912,3.04676,-0.999502,-1.00915,0.375605,-0.000683199,-0.982409,0.0227303,0.0344095,0.182132,0.051295,-0.0212053,0.66349
1.47912,3.04676,-0.999502,-1.00915,0.375605,-0.000683199,-0.982711,0.0226701,0.0344463,0.180496,0.0524651,-0.0198548,0.663485
1.46883,3.04997,-0.999508,-1.01122,0.368635,-0.000668718,-0.98301,0.022609,0.0344825,0.178861,0.0508767,-0.02164,0.66348
1.46883,3.04997,-0.999508,-1.01122,0.368635,-0.000668718,-0.983306,0.0225502,0.0345198,0.177224,0.051708,-0.0201787,0.663476
1.45852,3.05311,-0.999514,-1.01279,0.361467,-0.000645861,-0.9836,0.0224914,0.0345559,0.175587,0.0498234,-0.0217846,0.663472
1.45852,3.05311,-0.999514,-1.01279,0.361467,-0.000645861,-0.983891,0.022436,0.0345926,0.17395,0.0500282,-0.0202256,0.663467
1.44819,3.05619,-0.999519,-1.01578,0.354842,-0.000639625,-0.984179,0.022382,0.0346277,0.172313,0.0476276,-0.0217571,0.663463
1.44819,3.05619,-0.999519,-1.01578,0.354842,-0.000639625,-0.984464,0.0223305,0.0346632,0.170675,0.0489834,-0.0200389,0.663458
1.43784,3.05919,-0.999525,-1.0186,0.348133,-0.000632189,-0.984747,0.0222769,0.0346974,0.169036,0.0478398,-0.0215252,0.663454
1.43784,3.05919,-0.999525,-1.0186,0.348133,-0.000632189,-0.985027,0.0222236,0.0347326,0.167397,0.0498026,-0.0199538,0.66345
1.42746,3.06213,-0.99953,-1.02101,0.341316,-0.000613621,-0.985304,0.0221674,0.0347669,0.165758,0.0489767,-0.0215555,0.663446
1.42746,3.06213,-0.99953,-1.02101,0.341316,-0.000613621,-0.985579,0.0221113,0.0348026,0.164118,0.0508666,-0.0200107,0.663442
1.41707,3.06499,-0.999536,-1.02324,0.334384,-0.000610752,-0.98585,0.0220526,0.0348373,0.162477,0.049831,-0.0216513,0.663438
1.41707,3.06499,-0.999536,-1.02324,0.334384,-0.000610752,-0.98612,0.021992,0.0348711,0.160837,0.052362,-0.0190776,0.663433
1.40666,3.06779,-0.999541,-1.02482,0.327295,-0.000593708,-0.986386,0.0219299,0.0349043,0.159195,0.0508175,-0.0210315,0.663428
1.40666,3.06779,-0.999541,-1.02482,0.327295,-0.000593708,-0.98665,0.0218707,0.0349392,0.157553,0.0513573,-0.019854,0.663424
1.39623,3.07051,-0.999546,-1.02789,0.320657,-0.000592668,-0.986911,0.0218124,0.0349735,0.155911,0.0491474,-0.0217162,0.66342
1.39623,3.07051,-0.999546,-1.02789,0.320657,-0.000592668,-0.987169,0.0217562,0.035009,0.154269,0.0508304,-0.0202096,0.663417
1.38578,3.07317,-0.999551,-1.02929,0.313484,-0.000574849,-0.987424,0.0216972,0.0350438,0.152626,0.0498515,-0.0219129,0.663413
1.38578,3.07317,-0.999551,-1.02929,0.313484,-0.000574849,-0.987677,0.0216372,0.0350774,0.150982,0.0517872,-0.0192646,0.663409
1.37531,3.07575,-0.999556,-1.03208,0.306761,-0.000562929,-0.987927,0.021577,0.03511,0.149338,0.0497603,-0.0211997,0.663406
1.37531,3.07575,-0.999556,-1.03208,0.306761,-0.000562929,-0.988174,0.0215157,0.0351423,0.147694,0.052437,-0.0189076,0.663402
1.36483,3.07827,-0.999561,-1.03473,0.299992,-0.000551456,-0.988419,0.0214529,0.0351746,0.146049,0.0509573,-0.0211041,0.663399
1.36483,3.07827,-0.999561,-1.03473,0.299992,-0.000551456,-0.988661,0.0213915,0.0352095,0.144404,0.0526264,-0.0200757,0.663395
1.35433,3.08071,-0.999565,-1.03599,0.292805,-0.000541482,-0.9889,0.0213279,0.0352444,0.142759,0.0515565,-0.0220019,0.663391
1.35433,3.08071,-0.999565,-1.03599,0.292805,-0.000541482,-0.989136,0.0212662,0.0352809,0.141113,0.0523782,-0.0207131,0.663388
1.34381,3.08309,-0.99957,-1.03775,0.285772,-0.000532131,-0.98937,0.0212047,0.0353166,0.139466,0.0503431,-0.0224346,0.663384
1.34381,3.08309,-0.99957,-1.03775,0.285772,-0.000532131,-0.9896,0.0211461,0.0353531,0.13782,0.0511754,-0.0208156,0.663381
1.33328,3.08539,-0.999574,-1.04013,0.278908,-0.000517422,-0.989828,0.0210898,0.0353902,0.136173,0.0484633,-0.0232792,0.663377
1.33328,3.08539,-0.999574,-1.04013,0.278908,-0.000517422,-0.990053,0.0210347,0.0354276,0.134526,0.050243,-0.021277,0.663373
1.32273,3.08762,-0.999579,-1.04168,0.271811,-0.000515021,-0.990276,0.0209767,0.035463,0.132878,0.0493211,-0.0225479,0.663369
1.32273,3.08762,-0.999579,-1.04168,0.271811,-0.000515021,-0.990495,0.0209193,0.0354989,0.13123,0.0508187,-0.020723,0.663364
1.31217,3.08978,-0.999583,-1.04415,0.264962,-0.000500929,-0.990712,0.0208604,0.0355331,0.129582,0.0493949,-0.0221698,0.66336
1.31217,3.08978,-0.999583,-1.04415,0.264962,-0.000500929,-0.990927,0.0208022,0.0355681,0.127933,0.0513288,-0.0204956,0.663356
1.30159,3.09187,-0.999588,-1.04436,0.257544,-0.000491313,-0.991138,0.0207409,0.0356019,0.126284,0.0505354,-0.021985,0.663352
1.30159,3.09187,-0.999588,-1.04436,0.257544,-0.000491313,-0.991347,0.0206815,0.0356366,0.124634,0.0508908,-0.0204389,0.663347
1.29099,3.09389,-0.999592,-1.04692,0.250731,-0.000488221,-0.991553,0.0206238,0.0356697,0.122985,0.0483961,-0.0219549,0.663343
1.29099,3.09389,-0.999592,-1.04692,0.250731,-0.000488221,-0.991756,0.0205686,0.0357033,0.121335,0.0498623,-0.0202329,0.663339
1.28039,3.09584,-0.999596,-1.04851,0.243651,-0.000477889,-0.991957,0.0205111,0.0357357,0.119684,0.048742,-0.0218229,0.663336
1.28039,3.09584,-0.999596,-1.04851,0.243651,-0.000477889,-0.992154,0.0204545,0.0357691,0.118034,0.0503096,-0.0202201,0.663332
1.26977,3.09771,-0.9996,-1.05049,0.236669,-0.000461494,-0.99235,0.020396,0.0358014,0.116383,0.0490237,-0.0218044,0.663328
1.26977,3.09771,-0.9996,-1.05049,0.236669,-0.000461494,-0.992542,0.0203383,0.0358347,0.114731,0.0508173,-0.0202088,0.663324
1.25914,3.09952,-0.999604,-1.05281,0.229783,-0.000460085,-0.992731,0.0202781,0.035867,0.11308,0.0497858,-0.0218192,0.663321
1.25914,3.09952,-0.999604,-1.05281,0.229783,-0.000460085,-0.992918,0.0202178,0.0359005,0.111428,0.0520466,-0.0202922,0.663318
1.24849,3.10125,-0.999608,-1.05287,0.222391,-0.000446544,-0.993102,0.0201537,0.0359332,0.109775,0.0514561,-0.0219063,0.663315
1.24849,3.10125,-0.999608,-1.05287,0.222391,-0.000446544,-0.993284,0.0200912,0.0359671,0.108122,0.0519961,-0.0204534,0.663312
1.23784,3.10291,-0.999611,-1.05433,0.215287,-0.000442535,-0.993462,0.02003,0.0359997,0.106469,0.0496052,-0.0220447,0.66331
1.23784,3.10291,-0.999611,-1.05433,0.215287,-0.000442535,-0.993638,0.0199721,0.0360329,0.104816,0.0503533,-0.020346,0.663307
1.22717,3.1045,-0.999615,-1.05633,0.208285,-0.000429454,-0.993811,0.019914,0.0360645,0.103163,0.048571,-0.0218206,0.663305
1.22717,3.1045,-0.999615,-1.05633,0.208285,-0.000429454,-0.993981,0.0198572,0.0360968,0.101509,0.0502275,-0.0201354,0.663304
1.21649,3.10602,-0.999619,-1.05785,0.201231,-0.000420131,-0.994149,0.0197981,0.0361279,0.0998554,0.0491497,-0.0217272,0.663303
1.21649,3.10602,-0.999619,-1.05785,0.201231,-0.000420131,-0.994314,0.0197394,0.0361601,0.0982011,0.0509177,-0.0201667,0.663301
1.2058,3.10747,-0.999622,-1.06015,0.194264,-0.000412775,-0.994476,0.0196786,0.0361913,0.0965466,0.0497966,-0.0218141,0.663299
1.2058,3.10747,-0.999622,-1.06015,0.194264,-0.000412775,-0.994635,0.0196175,0.0362238,0.0948917,0.0521659,-0.0202633,0.663298
1.19511,3.10884,-0.999626,-1.05993,0.186883,-0.000408251,-0.994792,0.0195525,0.0362554,0.0932365,0.0516694,-0.0218903,0.663297
1.19511,3.10884,-0.999626,-1.05993,0.186883,-0.000408251,-0.994945,0.0194888,0.0362883,0.091581,0.0522601,-0.0204419,0.663295
1.1844,3.11014,-0.999629,-1.06223,0.179939,-0.000398673,-0.995097,0.0194264,0.03632,0.0899253,0.0498523,-0.0220774,0.663294
1.1844,3.11014,-0.999629,-1.06223,0.179939,-0.000398673,-0.995245,0.0193662,0.0363525,0.0882695,0.0515291,-0.0203896,0.663293
1.17368,3.11137,-0.999633,-1.06319,0.172772,-0.000394456,-0.99539,0.0193032,0.0363836,0.0866134,0.0506328,-0.0219199,0.663293
1.17368,3.11137,-0.999633,-1.06319,0.172772,-0.000394456,-0.995533,0.0192407,0.0364158,0.084957,0.0521502,-0.0203304,0.663292
1.16296,3.11253,-0.999636,-1.06471,0.165667,-0.000382272,-0.995673,0.0191769,0.0364469,0.0833004,0.050706,-0.0219527,0.663291
1.16296,3.11253,-0.999636,-1.06471,0.165667,-0.000382272,-0.99581,0.0191142,0.036479,0.0816435,0.0523423,-0.0203749,0.663291
1.15223,3.11362,-0.999639,-1.06606,0.158573,-0.000374274,-0.995945,0.0190494,0.03651,0.0799863,0.0511687,-0.0219811,0.663291
1.15223,3.11362,-0.999639,-1.06606,0.158573,-0.000374274,-0.996077,0.0189852,0.0365421,0.078329,0.0528864,-0.0204331,0.663292
1.14149,3.11463,-0.999642,-1.0666,0.151337,-0.000371791,-0.996206,0.0189189,0.0365732,0.0766714,0.0517532,-0.0220284,0.663293
1.14149,3.11463,-0.999642,-1.0666,0.151337,-0.000371791,-0.996332,0.018854,0.0366053,0.0750135,0.0527655,-0.0205195,0.663294
1.13074,3.11558,-0.999645,-1.06628,0.143954,-0.000360004,-0.996456,0.018789,0.0366362,0.0733555,0.0509605,-0.0220864,0.663294
1.13074,3.11558,-0.999645,-1.06628,0.143954,-0.000360004,-0.996576,0.0187274,0.0366678,0.0716974,0.0509675,-0.0203764,0.663294
1.11999,3.11645,-0.999649,-1.06829,0.136931,-0.000353719,-0.996694,0.0186681,0.0366975,0.0700392,0.0483046,-0.0217958,0.663295
1.11999,3.11645,-0.999649,-1.06829,0.136931,-0.000353719,-0.996809,0.0186078,0.0367254,0.0683809,0.0511516,-0.0190206,0.663295
1.10923,3.11725,-0.999651,-1.07004,0.129834,-0.000339475,-0.996922,0.0185455,0.0367522,0.0667222,0.0498188,-0.0208998,0.663296
1.10923,3.11725,-0.999651,-1.07004,0.129834,-0.000339475,-0.997032,0.0184838,0.0367811,0.0650634,0.051817,-0.0196426,0.663297
1.09846,3.11797,-0.999654,-1.07073,0.122644,-0.000337519,-0.997139,0.0184191,0.0368095,0.0634043,0.0510374,-0.0214619,0.663299
1.09846,3.11797,-0.999654,-1.07073,0.122644,-0.000337519,-0.997243,0.0183547,0.0368396,0.061745,0.0526277,-0.0201046,0.663301
1.0877,3.11863,-0.999657,-1.07062,0.115334,-0.000327924,-0.997344,0.0182914,0.0368712,0.0600855,0.0502982,-0.0227763,0.663303
1.0877,3.11863,-0.999657,-1.07062,0.115334,-0.000327924,-0.997443,0.0182301,0.0369036,0.0584259,0.0510719,-0.0209926,0.663305
1.07692,3.11921,-0.99966,-1.07149,0.10818,-0.00032332,-0.997539,0.0181691,0.0369339,0.0567662,0.0490996,-0.0223084,0.663306
1.07692,3.11921,-0.99966,-1.07149,0.10818,-0.00032332,-0.997632,0.0181074,0.0369622,0.0551063,0.0513886,-0.0194474,0.663307
1.06614,3.11972,-0.999663,-1.0729,0.10105,-0.000327465,-0.997722,0.0180448,0.0369892,0.0534463,0.049631,-0.0212472,0.663307
1.06614,3.11972,-0.999663,-1.0729,0.10105,-0.000327465,-0.99781,0.0179838,0.0370179,0.0517862,0.0512928,-0.0198682,0.663309
1.05536,3.12016,-0.999666,-1.07339,0.0938556,-0.000317971,-0.997895,0.0179204,0.0370458,0.0501258,0.0502592,-0.0216123,0.66331
1.05536,3.12016,-0.999666,-1.07339,0.0938556,-0.000317971,-0.997977,0.0178577,0.0370752,0.0484653,0.0517479,-0.0201545,0.663312
1.04458,3.12052,-0.999668,-1.0749,0.0866826,-0.000307637,-0.998056,0.0177937,0.0371035,0.0468046,0.050343,-0.0218309,0.663313
1.04458,3.12052,-0.999668,-1.0749,0.0866826,-0.000307637,-0.998133,0.0177302,0.0371331,0.0451438,0.052413,-0.0203051,0.663315
1.03379,3.12081,-0.999671,-1.07436,0.0793935,-0.000303619,-0.998206,0.0176659,0.037164,0.0434828,0.0506856,-0.0228846,0.663317
1.03379,3.12081,-0.999671,-1.07436,0.0793935,-0.000303619,-0.998277,0.0176026,0.0371957,0.0418217,0.0517479,-0.0210793,0.663318
1.02301,3.12103,-0.999673,-1.07476,0.0721938,-0.000298322,-0.998346,0.0175392,0.0372254,0.0401606,0.0498925,-0.0223988,0.66332
1.02301,3.12103,-0.999673,-1.07476,0.0721938,-0.000298322,-0.998411,0.017478,0.0372555,0.0384993,0.0509142,-0.0205706,0.663321
1.01222,3.12118,-0.999676,-1.07542,0.0649797,-0.000293295,-0.998474,0.0174162,0.0372837,0.036838,0.0492837,-0.021961,0.663323
1.01222,3.12118,-0.999676,-1.07542,0.0649797,-0.000293295,-0.998534,0.0173531,0.03731,0.0351766,0.0518118,-0.019182,0.663324
1.00142,3.12126,-0.999678,-1.07645,0.057797,-0.00028636,-0.998591,0.0172887,0.0373353,0.033515,0.0502467,-0.0210255,0.663325
1.00142,3.12126,-0.999678,-1.07645,0.057797,-0.00028636,-0.998645,0.0172255,0.0373624,0.0318533,0.0518925,-0.0197441,0.663327
0.990633,3.12126,-0.999681,-1.0769,0.0505507,-0.000277946,-0.998697,0.0171601,0.0373889,0.0301915,0.0508032,-0.0215497,0.663328
0.990633,3.12126,-0.999681,-1.0769,0.0505507,-0.000277946,-0.998746,0.0170954,0.037417,0.0285296,0.0524041,-0.0201285,0.66333
0.979842,3.12119,-0.999683,-1.07611,0.0432899,-0.000276114,-0.998792,0.0170314,0.0374464,0.0268676,0.0501735,-0.0227422,0.663333
0.979842,3.12119,-0.999683,-1.07611,0.0432899,-0.000276114,-0.998835,0.0169695,0.0374767,0.0252056,0.0508697,-0.0209405,0.663335
0.969051,3.12105,-0.999686,-1.07743,0.0361097,-0.000272302,-0.998876,0.0169081,0.0375049,0.0235435,0.0487741,-0.0222764,0.663337
0.969051,3.12105,-0.999686,-1.07743,0.0361097,-0.000272302,-0.998914,0.0168482,0.0375335,0.0218815,0.0506786,-0.0204058,0.663338
0.958261,3.12083,-0.999688,-1.0767,0.0288475,-0.000264216,-0.998949,0.016785,0.0375604,0.0202193,0.0499561,-0.0218254,0.66334
0.958261,3.12083,-0.999688,-1.0767,0.0288475,-0.000264216,-0.998981,0.0167228,0.037588,0.018557,0.0510015,-0.0201637,0.663341
0.947472,3.12055,-0.99969,-1.07797,0.0216354,-0.000262103,-0.999011,0.0166606,0.0376142,0.0168948,0.0491104,-0.0216817,0.663342
0.947472,3.12055,-0.99969,-1.07797,0.0216354,-0.000262103,-0.999037,0.0165994,0.0376413,0.0152325,0.0511095,-0.0200034,0.663344
0.936686,3.12019,-0.999693,-1.07798,0.014428,-0.000255942,-0.999061,0.016535,0.037667,0.01357,0.05039,-0.0216067,0.663345
0.936686,3.12019,-0.999693,-1.07798,0.014428,-0.000255942,-0.999083,0.0164706,0.037694,0.0119075,0.0521021,-0.0201074,0.663347
0.925901,3.11976,-0.999695,-1.07785,0.00719458,-0.000255253,-0.999101,0.0164044,0.0377197,0.0102449,0.0509088,-0.0217035,0.66335
0.925901,3.11976,-0.999695,-1.07785,0.00719458,-0.000255253,-0.999117,0.0163393,0.0377467,0.00858231,0.0521908,-0.020153,0.663352
0.91512,3.11925,-0.999697,-1.07733,-7.17984e-05,-0.000245311,-0.99913,0.0162734,0.0377725,0.00691966,0.050565,-0.0218221,0.663354
0.91512,3.11925,-0.999697,-1.07733,-7.17984e-05,-0.000245311,-0.99914,0.0162098,0.0377995,0.00525705,0.0513401,-0.0202135,0.663356
0.904342,3.11868,-0.999699,-1.07791,-0.00726099,-0.00024482,-0.999147,0.0161465,0.0378249,0.00359446,0.0493995,-0.0217248,0.663358
0.904342,3.11868,-0.999699,-1.07791,-0.00726099,-0.00024482,-0.999152,0.0160819,0.0378488,0.00193184,0.0521481,-0.0190555,0.663359
0.893568,3.11803,-0.999701,-1.07809,-0.0145002,-0.00023849,-0.999154,0.0160155,0.0378717,0.000269152,0.0507312,-0.0209916,0.663361
0.893568,3.11803,-0.999701,-1.07809,-0.0145002,-0.00023849,-0.999153,0.0159505,0.0378968,-0.00139353,0.0521453,-0.0197726,0.663364
0.882798,3.11731,-0.999704,-1.07799,-0.0217199,-0.000244111,-0.99915,0.015884,0.0379212,-0.00305625,0.0507975,-0.0215926,0.663367
0.882798,3.11731,-0.999704,-1.07799,-0.0217199,-0.000244111,-0.999143,0.0158187,0.0379473,-0.00471896,0.0521996,-0.0201567,0.66337
0.872033,3.11652,-0.999706,-1.07765,-0.0289446,-0.000237445,-0.999134,0.0157545,0.0379747,-0.00638164,0.0497963,-0.0228095,0.663373
0.872033,3.11652,-0.999706,-1.07765,-0.0289446,-0.000237445,-0.999122,0.0156917,0.0380031,-0.00804427,0.0511641,-0.0210127,0.663377
0.861273,3.11565,-0.999708,-1.07689,-0.0361525,-0.000228509,-0.999107,0.0156275,0.0380294,-0.00970691,0.0498249,-0.0223178,0.66338
0.861273,3.11565,-0.999708,-1.07689,-0.0361525,-0.000228509,-0.99909,0.0155649,0.0380563,-0.0113695,0.0508349,-0.0204942,0.663383
0.850519,3.11472,-0.99971,-1.07789,-0.0434307,-0.000231141,-0.999069,0.0155022,0.0380813,-0.013032,0.0490447,-0.0219088,0.663385
0.850519,3.11472,-0.99971,-1.07789,-0.0434307,-0.000231141,-0.999046,0.0154402,0.0381071,-0.0146945,0.0512107,-0.0202224,0.663388
0.839771,3.11371,-0.999712,-1.07673,-0.050607,-0.000221645,-0.999021,0.0153744,0.0381313,-0.016357,0.0507191,-0.0217446,0.66339
0.839771,3.11371,-0.999712,-1.07673,-0.050607,-0.000221645,-0.998992,0.0153089,0.0381566,-0.0180196,0.0519832,-0.020167,0.663392
0.82903,3.11263,-0.999714,-1.07708,-0.0578721,-0.000220295,-0.998961,0.0152431,0.0381806,-0.019682,0.0501973,-0.021786,0.663395
0.82903,3.11263,-0.999714,-1.07708,-0.0578721,-0.000220295,-0.998927,0.0151787,0.0382059,-0.0213444,0.0518454,-0.0202328,0.663397
0.818297,3.11148,-0.999716,-1.07645,-0.0650665,-0.000220141,-0.99889,0.0151119,0.0382298,-0.0230068,0.0508645,-0.021777,0.663398
0.818297,3.11148,-0.999716,-1.07645,-0.0650665,-0.000220141,-0.99885,0.0150436,0.0382521,-0.0246692,0.0532646,-0.0191618,0.663401
0.807571,3.11025,-0.999718,-1.07573,-0.0722625,-0.000214641,-0.998808,0.0149767,0.0382762,-0.0263315,0.050539,-0.0221413,0.663403
0.807571,3.11025,-0.999718,-1.07573,-0.0722625,-0.000214641,-0.998763,0.0149119,0.038302,-0.0279937,0.0516351,-0.0205049,0.663407
0.796853,3.10896,-0.99972,-1.07527,-0.0794729,-0.000215309,-0.998715,0.0148488,0.0383285,-0.0296557,0.0490899,-0.0229245,0.66341
0.796853,3.10896,-0.99972,-1.07527,-0.0794729,-0.000215309,-0.998664,0.0147843,0.0383526,-0.0313177,0.0517178,-0.0198088,0.663413
0.786144,3.10759,-0.999722,-1.07519,-0.0867281,-0.000203306,-0.99861,0.0147207,0.0383775,-0.0329796,0.0492407,-0.0224152,0.663415
0.786144,3.10759,-0.999722,-1.07519,-0.0867281,-0.000203306,-0.998554,0.014658,0.0384032,-0.0346414,0.051113,-0.0205723,0.663418
0.775444,3.10615,-0.999723,-1.07496,-0.0939297,-0.000207599,-0.998495,0.0145925,0.0384267,-0.0363031,0.0502658,-0.0219066,0.663421
